x,y,z,ok
-0.45,-0.4,0.09,True
-0.45,-0.38,0.09,True
-0.45,-0.36,0.09,True
-0.45,-0.34,0.09,True
-0.45,-0.32,0.09,True
-0.45,-0.3,0.09,True
-0.45,-0.28,0.09,True
-0.45,-0.26,0.09,True
-0.45,-0.24,0.09,True
-0.45,-0.22,0.09,True
-0.45,-0.2,0.09,True
-0.45,-0.18,0.09,True
-0.45,-0.16,0.09,True
-0.45,-0.14,0.09,True
-0.45,-0.12,0.09,True
-0.45,-0.1,0.09,True
-0.45,-0.08,0.09,True
-0.45,-0.06,0.09,True
-0.45,-0.04,0.09,True
-0.45,-0.02,0.09,True
-0.45,0.0,0.09,True
-0.45,0.02,0.09,True
-0.45,0.04,0.09,True
-0.45,0.06,0.09,True
-0.45,0.08,0.09,True
-0.45,0.1,0.09,True
-0.45,0.12,0.09,True
-0.45,0.14,0.09,True
-0.45,0.16,0.09,True
-0.45,0.18,0.09,True
-0.45,0.2,0.09,True
-0.45,0.22,0.09,True
-0.45,0.24,0.09,True
-0.45,0.26,0.09,True
-0.45,0.28,0.09,True
-0.45,0.3,0.09,True
-0.45,0.32,0.09,True
-0.45,0.34,0.09,True
-0.45,0.36,0.09,True
-0.45,0.38,0.09,True
-0.45,0.4,0.09,True
-0.43,-0.4,0.09,True
-0.43,-0.38,0.09,True
-0.43,-0.36,0.09,True
-0.43,-0.34,0.09,True
-0.43,-0.32,0.09,True
-0.43,-0.3,0.09,True
-0.43,-0.28,0.09,True
-0.43,-0.26,0.09,True
-0.43,-0.24,0.09,True
-0.43,-0.22,0.09,True
-0.43,-0.2,0.09,True
-0.43,-0.18,0.09,True
-0.43,-0.16,0.09,True
-0.43,-0.14,0.09,True
-0.43,-0.12,0.09,True
-0.43,-0.1,0.09,True
-0.43,-0.08,0.09,True
-0.43,-0.06,0.09,True
-0.43,-0.04,0.09,True
-0.43,-0.02,0.09,True
-0.43,0.0,0.09,True
-0.43,0.02,0.09,True
-0.43,0.04,0.09,True
-0.43,0.06,0.09,True
-0.43,0.08,0.09,True
-0.43,0.1,0.09,False
-0.43,0.12,0.09,True
-0.43,0.14,0.09,True
-0.43,0.16,0.09,True
-0.43,0.18,0.09,True
-0.43,0.2,0.09,True
-0.43,0.22,0.09,True
-0.43,0.24,0.09,True
-0.43,0.26,0.09,True
-0.43,0.28,0.09,True
-0.43,0.3,0.09,True
-0.43,0.32,0.09,True
-0.43,0.34,0.09,True
-0.43,0.36,0.09,True
-0.43,0.38,0.09,True
-0.43,0.4,0.09,True
-0.41,-0.4,0.09,True
-0.41,-0.38,0.09,True
-0.41,-0.36,0.09,True
-0.41,-0.34,0.09,True
-0.41,-0.32,0.09,True
-0.41,-0.3,0.09,True
-0.41,-0.28,0.09,True
-0.41,-0.26,0.09,True
-0.41,-0.24,0.09,True
-0.41,-0.22,0.09,True
-0.41,-0.2,0.09,True
-0.41,-0.18,0.09,True
-0.41,-0.16,0.09,True
-0.41,-0.14,0.09,True
-0.41,-0.12,0.09,True
-0.41,-0.1,0.09,True
-0.41,-0.08,0.09,True
-0.41,-0.06,0.09,True
-0.41,-0.04,0.09,True
-0.41,-0.02,0.09,True
-0.41,0.0,0.09,True
-0.41,0.02,0.09,True
-0.41,0.04,0.09,True
-0.41,0.06,0.09,True
-0.41,0.08,0.09,True
-0.41,0.1,0.09,True
-0.41,0.12,0.09,True
-0.41,0.14,0.09,True
-0.41,0.16,0.09,True
-0.41,0.18,0.09,True
-0.41,0.2,0.09,True
-0.41,0.22,0.09,True
-0.41,0.24,0.09,True
-0.41,0.26,0.09,True
-0.41,0.28,0.09,True
-0.41,0.3,0.09,True
-0.41,0.32,0.09,True
-0.41,0.34,0.09,True
-0.41,0.36,0.09,True
-0.41,0.38,0.09,True
-0.41,0.4,0.09,True
-0.39,-0.4,0.09,True
-0.39,-0.38,0.09,True
-0.39,-0.36,0.09,True
-0.39,-0.34,0.09,False
-0.39,-0.32,0.09,True
-0.39,-0.3,0.09,True
-0.39,-0.28,0.09,True
-0.39,-0.26,0.09,True
-0.39,-0.24,0.09,True
-0.39,-0.22,0.09,True
-0.39,-0.2,0.09,True
-0.39,-0.18,0.09,True
-0.39,-0.16,0.09,True
-0.39,-0.14,0.09,True
-0.39,-0.12,0.09,True
-0.39,-0.1,0.09,False
-0.39,-0.08,0.09,True
-0.39,-0.06,0.09,True
-0.39,-0.04,0.09,True
-0.39,-0.02,0.09,True
-0.39,0.0,0.09,True
-0.39,0.02,0.09,True
-0.39,0.04,0.09,False
-0.39,0.06,0.09,True
-0.39,0.08,0.09,True
-0.39,0.1,0.09,True
-0.39,0.12,0.09,True
-0.39,0.14,0.09,True
-0.39,0.16,0.09,True
-0.39,0.18,0.09,True
-0.39,0.2,0.09,True
-0.39,0.22,0.09,True
-0.39,0.24,0.09,True
-0.39,0.26,0.09,True
-0.39,0.28,0.09,True
-0.39,0.3,0.09,True
-0.39,0.32,0.09,True
-0.39,0.34,0.09,True
-0.39,0.36,0.09,True
-0.39,0.38,0.09,True
-0.39,0.4,0.09,True
-0.37,-0.4,0.09,True
-0.37,-0.38,0.09,True
-0.37,-0.36,0.09,True
-0.37,-0.34,0.09,True
-0.37,-0.32,0.09,True
-0.37,-0.3,0.09,True
-0.37,-0.28,0.09,True
-0.37,-0.26,0.09,True
-0.37,-0.24,0.09,True
-0.37,-0.22,0.09,True
-0.37,-0.2,0.09,True
-0.37,-0.18,0.09,True
-0.37,-0.16,0.09,True
-0.37,-0.14,0.09,True
-0.37,-0.12,0.09,True
-0.37,-0.1,0.09,True
-0.37,-0.08,0.09,True
-0.37,-0.06,0.09,True
-0.37,-0.04,0.09,True
-0.37,-0.02,0.09,True
-0.37,0.0,0.09,True
-0.37,0.02,0.09,True
-0.37,0.04,0.09,True
-0.37,0.06,0.09,True
-0.37,0.08,0.09,True
-0.37,0.1,0.09,True
-0.37,0.12,0.09,True
-0.37,0.14,0.09,True
-0.37,0.16,0.09,True
-0.37,0.18,0.09,True
-0.37,0.2,0.09,True
-0.37,0.22,0.09,True
-0.37,0.24,0.09,True
-0.37,0.26,0.09,True
-0.37,0.28,0.09,True
-0.37,0.3,0.09,True
-0.37,0.32,0.09,True
-0.37,0.34,0.09,True
-0.37,0.36,0.09,True
-0.37,0.38,0.09,True
-0.37,0.4,0.09,True
-0.35,-0.4,0.09,True
-0.35,-0.38,0.09,True
-0.35,-0.36,0.09,True
-0.35,-0.34,0.09,True
-0.35,-0.32,0.09,True
-0.35,-0.3,0.09,True
-0.35,-0.28,0.09,True
-0.35,-0.26,0.09,True
-0.35,-0.24,0.09,True
-0.35,-0.22,0.09,True
-0.35,-0.2,0.09,True
-0.35,-0.18,0.09,False
-0.35,-0.16,0.09,True
-0.35,-0.14,0.09,False
-0.35,-0.12,0.09,True
-0.35,-0.1,0.09,False
-0.35,-0.08,0.09,False
-0.35,-0.06,0.09,True
-0.35,-0.04,0.09,True
-0.35,-0.02,0.09,True
-0.35,0.0,0.09,True
-0.35,0.02,0.09,True
-0.35,0.04,0.09,True
-0.35,0.06,0.09,True
-0.35,0.08,0.09,True
-0.35,0.1,0.09,True
-0.35,0.12,0.09,True
-0.35,0.14,0.09,True
-0.35,0.16,0.09,True
-0.35,0.18,0.09,False
-0.35,0.2,0.09,True
-0.35,0.22,0.09,True
-0.35,0.24,0.09,True
-0.35,0.26,0.09,True
-0.35,0.28,0.09,True
-0.35,0.3,0.09,True
-0.35,0.32,0.09,True
-0.35,0.34,0.09,True
-0.35,0.36,0.09,True
-0.35,0.38,0.09,True
-0.35,0.4,0.09,True
-0.33,-0.4,0.09,True
-0.33,-0.38,0.09,True
-0.33,-0.36,0.09,True
-0.33,-0.34,0.09,True
-0.33,-0.32,0.09,True
-0.33,-0.3,0.09,True
-0.33,-0.28,0.09,True
-0.33,-0.26,0.09,True
-0.33,-0.24,0.09,True
-0.33,-0.22,0.09,True
-0.33,-0.2,0.09,True
-0.33,-0.18,0.09,True
-0.33,-0.16,0.09,True
-0.33,-0.14,0.09,True
-0.33,-0.12,0.09,True
-0.33,-0.1,0.09,True
-0.33,-0.08,0.09,False
-0.33,-0.06,0.09,True
-0.33,-0.04,0.09,True
-0.33,-0.02,0.09,True
-0.33,0.0,0.09,False
-0.33,0.02,0.09,True
-0.33,0.04,0.09,True
-0.33,0.06,0.09,False
-0.33,0.08,0.09,True
-0.33,0.1,0.09,True
-0.33,0.12,0.09,True
-0.33,0.14,0.09,True
-0.33,0.16,0.09,False
-0.33,0.18,0.09,True
-0.33,0.2,0.09,True
-0.33,0.22,0.09,True
-0.33,0.24,0.09,True
-0.33,0.26,0.09,True
-0.33,0.28,0.09,False
-0.33,0.3,0.09,True
-0.33,0.32,0.09,True
-0.33,0.34,0.09,True
-0.33,0.36,0.09,True
-0.33,0.38,0.09,True
-0.33,0.4,0.09,True
-0.31,-0.4,0.09,True
-0.31,-0.38,0.09,True
-0.31,-0.36,0.09,True
-0.31,-0.34,0.09,True
-0.31,-0.32,0.09,True
-0.31,-0.3,0.09,True
-0.31,-0.28,0.09,True
-0.31,-0.26,0.09,True
-0.31,-0.24,0.09,True
-0.31,-0.22,0.09,True
-0.31,-0.2,0.09,False
-0.31,-0.18,0.09,True
-0.31,-0.16,0.09,True
-0.31,-0.14,0.09,True
-0.31,-0.12,0.09,True
-0.31,-0.1,0.09,True
-0.31,-0.08,0.09,True
-0.31,-0.06,0.09,True
-0.31,-0.04,0.09,False
-0.31,-0.02,0.09,True
-0.31,0.0,0.09,True
-0.31,0.02,0.09,True
-0.31,0.04,0.09,True
-0.31,0.06,0.09,False
-0.31,0.08,0.09,True
-0.31,0.1,0.09,True
-0.31,0.12,0.09,True
-0.31,0.14,0.09,True
-0.31,0.16,0.09,True
-0.31,0.18,0.09,True
-0.31,0.2,0.09,True
-0.31,0.22,0.09,True
-0.31,0.24,0.09,True
-0.31,0.26,0.09,True
-0.31,0.28,0.09,True
-0.31,0.3,0.09,True
-0.31,0.32,0.09,True
-0.31,0.34,0.09,True
-0.31,0.36,0.09,True
-0.31,0.38,0.09,True
-0.31,0.4,0.09,True
-0.29,-0.4,0.09,True
-0.29,-0.38,0.09,True
-0.29,-0.36,0.09,True
-0.29,-0.34,0.09,True
-0.29,-0.32,0.09,True
-0.29,-0.3,0.09,True
-0.29,-0.28,0.09,True
-0.29,-0.26,0.09,True
-0.29,-0.24,0.09,True
-0.29,-0.22,0.09,True
-0.29,-0.2,0.09,True
-0.29,-0.18,0.09,True
-0.29,-0.16,0.09,True
-0.29,-0.14,0.09,True
-0.29,-0.12,0.09,False
-0.29,-0.1,0.09,False
-0.29,-0.08,0.09,False
-0.29,-0.06,0.09,False
-0.29,-0.04,0.09,False
-0.29,-0.02,0.09,False
-0.29,0.0,0.09,False
-0.29,0.02,0.09,False
-0.29,0.04,0.09,False
-0.29,0.06,0.09,False
-0.29,0.08,0.09,False
-0.29,0.1,0.09,False
-0.29,0.12,0.09,True
-0.29,0.14,0.09,True
-0.29,0.16,0.09,True
-0.29,0.18,0.09,False
-0.29,0.2,0.09,True
-0.29,0.22,0.09,True
-0.29,0.24,0.09,True
-0.29,0.26,0.09,True
-0.29,0.28,0.09,True
-0.29,0.3,0.09,True
-0.29,0.32,0.09,True
-0.29,0.34,0.09,True
-0.29,0.36,0.09,True
-0.29,0.38,0.09,True
-0.29,0.4,0.09,True
-0.27,-0.4,0.09,True
-0.27,-0.38,0.09,True
-0.27,-0.36,0.09,True
-0.27,-0.34,0.09,True
-0.27,-0.32,0.09,True
-0.27,-0.3,0.09,True
-0.27,-0.28,0.09,False
-0.27,-0.26,0.09,True
-0.27,-0.24,0.09,True
-0.27,-0.22,0.09,False
-0.27,-0.2,0.09,True
-0.27,-0.18,0.09,False
-0.27,-0.16,0.09,True
-0.27,-0.14,0.09,False
-0.27,-0.12,0.09,False
-0.27,-0.1,0.09,False
-0.27,-0.08,0.09,False
-0.27,-0.06,0.09,False
-0.27,-0.04,0.09,False
-0.27,-0.02,0.09,False
-0.27,0.0,0.09,False
-0.27,0.02,0.09,False
-0.27,0.04,0.09,False
-0.27,0.06,0.09,False
-0.27,0.08,0.09,False
-0.27,0.1,0.09,False
-0.27,0.12,0.09,False
-0.27,0.14,0.09,False
-0.27,0.16,0.09,False
-0.27,0.18,0.09,True
-0.27,0.2,0.09,True
-0.27,0.22,0.09,True
-0.27,0.24,0.09,True
-0.27,0.26,0.09,True
-0.27,0.28,0.09,True
-0.27,0.3,0.09,True
-0.27,0.32,0.09,False
-0.27,0.34,0.09,True
-0.27,0.36,0.09,True
-0.27,0.38,0.09,True
-0.27,0.4,0.09,True
-0.25,-0.4,0.09,True
-0.25,-0.38,0.09,True
-0.25,-0.36,0.09,True
-0.25,-0.34,0.09,True
-0.25,-0.32,0.09,True
-0.25,-0.3,0.09,True
-0.25,-0.28,0.09,False
-0.25,-0.26,0.09,True
-0.25,-0.24,0.09,True
-0.25,-0.22,0.09,True
-0.25,-0.2,0.09,True
-0.25,-0.18,0.09,False
-0.25,-0.16,0.09,False
-0.25,-0.14,0.09,False
-0.25,-0.12,0.09,False
-0.25,-0.1,0.09,False
-0.25,-0.08,0.09,False
-0.25,-0.06,0.09,False
-0.25,-0.04,0.09,False
-0.25,-0.02,0.09,False
-0.25,0.0,0.09,False
-0.25,0.02,0.09,False
-0.25,0.04,0.09,False
-0.25,0.06,0.09,False
-0.25,0.08,0.09,False
-0.25,0.1,0.09,False
-0.25,0.12,0.09,False
-0.25,0.14,0.09,False
-0.25,0.16,0.09,False
-0.25,0.18,0.09,False
-0.25,0.2,0.09,True
-0.25,0.22,0.09,True
-0.25,0.24,0.09,True
-0.25,0.26,0.09,True
-0.25,0.28,0.09,True
-0.25,0.3,0.09,True
-0.25,0.32,0.09,True
-0.25,0.34,0.09,True
-0.25,0.36,0.09,True
-0.25,0.38,0.09,True
-0.25,0.4,0.09,True
-0.23,-0.4,0.09,True
-0.23,-0.38,0.09,True
-0.23,-0.36,0.09,True
-0.23,-0.34,0.09,True
-0.23,-0.32,0.09,True
-0.23,-0.3,0.09,True
-0.23,-0.28,0.09,True
-0.23,-0.26,0.09,True
-0.23,-0.24,0.09,False
-0.23,-0.22,0.09,True
-0.23,-0.2,0.09,False
-0.23,-0.18,0.09,False
-0.23,-0.16,0.09,False
-0.23,-0.14,0.09,False
-0.23,-0.12,0.09,False
-0.23,-0.1,0.09,False
-0.23,-0.08,0.09,False
-0.23,-0.06,0.09,False
-0.23,-0.04,0.09,False
-0.23,-0.02,0.09,False
-0.23,0.0,0.09,False
-0.23,0.02,0.09,False
-0.23,0.04,0.09,False
-0.23,0.06,0.09,False
-0.23,0.08,0.09,False
-0.23,0.1,0.09,False
-0.23,0.12,0.09,False
-0.23,0.14,0.09,False
-0.23,0.16,0.09,False
-0.23,0.18,0.09,False
-0.23,0.2,0.09,False
-0.23,0.22,0.09,True
-0.23,0.24,0.09,True
-0.23,0.26,0.09,True
-0.23,0.28,0.09,True
-0.23,0.3,0.09,True
-0.23,0.32,0.09,True
-0.23,0.34,0.09,True
-0.23,0.36,0.09,True
-0.23,0.38,0.09,True
-0.23,0.4,0.09,True
-0.21,-0.4,0.09,True
-0.21,-0.38,0.09,True
-0.21,-0.36,0.09,False
-0.21,-0.34,0.09,True
-0.21,-0.32,0.09,True
-0.21,-0.3,0.09,True
-0.21,-0.28,0.09,False
-0.21,-0.26,0.09,False
-0.21,-0.24,0.09,True
-0.21,-0.22,0.09,False
-0.21,-0.2,0.09,False
-0.21,-0.18,0.09,False
-0.21,-0.16,0.09,False
-0.21,-0.14,0.09,False
-0.21,-0.12,0.09,False
-0.21,-0.1,0.09,False
-0.21,-0.08,0.09,False
-0.21,-0.06,0.09,False
-0.21,-0.04,0.09,False
-0.21,-0.02,0.09,False
-0.21,0.0,0.09,False
-0.21,0.02,0.09,False
-0.21,0.04,0.09,False
-0.21,0.06,0.09,False
-0.21,0.08,0.09,False
-0.21,0.1,0.09,False
-0.21,0.12,0.09,False
-0.21,0.14,0.09,False
-0.21,0.16,0.09,False
-0.21,0.18,0.09,False
-0.21,0.2,0.09,False
-0.21,0.22,0.09,False
-0.21,0.24,0.09,True
-0.21,0.26,0.09,True
-0.21,0.28,0.09,True
-0.21,0.3,0.09,True
-0.21,0.32,0.09,True
-0.21,0.34,0.09,True
-0.21,0.36,0.09,True
-0.21,0.38,0.09,True
-0.21,0.4,0.09,True
-0.19,-0.4,0.09,True
-0.19,-0.38,0.09,True
-0.19,-0.36,0.09,True
-0.19,-0.34,0.09,True
-0.19,-0.32,0.09,True
-0.19,-0.3,0.09,False
-0.19,-0.28,0.09,True
-0.19,-0.26,0.09,True
-0.19,-0.24,0.09,False
-0.19,-0.22,0.09,False
-0.19,-0.2,0.09,False
-0.19,-0.18,0.09,False
-0.19,-0.16,0.09,False
-0.19,-0.14,0.09,False
-0.19,-0.12,0.09,False
-0.19,-0.1,0.09,False
-0.19,-0.08,0.09,False
-0.19,-0.06,0.09,False
-0.19,-0.04,0.09,False
-0.19,-0.02,0.09,False
-0.19,0.0,0.09,False
-0.19,0.02,0.09,False
-0.19,0.04,0.09,False
-0.19,0.06,0.09,False
-0.19,0.08,0.09,False
-0.19,0.1,0.09,False
-0.19,0.12,0.09,False
-0.19,0.14,0.09,False
-0.19,0.16,0.09,False
-0.19,0.18,0.09,False
-0.19,0.2,0.09,False
-0.19,0.22,0.09,False
-0.19,0.24,0.09,False
-0.19,0.26,0.09,True
-0.19,0.28,0.09,True
-0.19,0.3,0.09,True
-0.19,0.32,0.09,True
-0.19,0.34,0.09,True
-0.19,0.36,0.09,True
-0.19,0.38,0.09,True
-0.19,0.4,0.09,True
-0.17,-0.4,0.09,True
-0.17,-0.38,0.09,True
-0.17,-0.36,0.09,True
-0.17,-0.34,0.09,True
-0.17,-0.32,0.09,True
-0.17,-0.3,0.09,True
-0.17,-0.28,0.09,True
-0.17,-0.26,0.09,True
-0.17,-0.24,0.09,False
-0.17,-0.22,0.09,False
-0.17,-0.2,0.09,False
-0.17,-0.18,0.09,False
-0.17,-0.16,0.09,False
-0.17,-0.14,0.09,False
-0.17,-0.12,0.09,False
-0.17,-0.1,0.09,False
-0.17,-0.08,0.09,False
-0.17,-0.06,0.09,False
-0.17,-0.04,0.09,False
-0.17,-0.02,0.09,False
-0.17,0.0,0.09,False
-0.17,0.02,0.09,False
-0.17,0.04,0.09,False
-0.17,0.06,0.09,False
-0.17,0.08,0.09,False
-0.17,0.1,0.09,False
-0.17,0.12,0.09,False
-0.17,0.14,0.09,False
-0.17,0.16,0.09,False
-0.17,0.18,0.09,False
-0.17,0.2,0.09,False
-0.17,0.22,0.09,False
-0.17,0.24,0.09,False
-0.17,0.26,0.09,False
-0.17,0.28,0.09,True
-0.17,0.3,0.09,True
-0.17,0.32,0.09,True
-0.17,0.34,0.09,True
-0.17,0.36,0.09,True
-0.17,0.38,0.09,True
-0.17,0.4,0.09,True
-0.15,-0.4,0.09,True
-0.15,-0.38,0.09,True
-0.15,-0.36,0.09,False
-0.15,-0.34,0.09,True
-0.15,-0.32,0.09,True
-0.15,-0.3,0.09,True
-0.15,-0.28,0.09,False
-0.15,-0.26,0.09,False
-0.15,-0.24,0.09,False
-0.15,-0.22,0.09,False
-0.15,-0.2,0.09,False
-0.15,-0.18,0.09,False
-0.15,-0.16,0.09,False
-0.15,-0.14,0.09,False
-0.15,-0.12,0.09,False
-0.15,-0.1,0.09,False
-0.15,-0.08,0.09,False
-0.15,-0.06,0.09,False
-0.15,-0.04,0.09,False
-0.15,-0.02,0.09,False
-0.15,0.0,0.09,False
-0.15,0.02,0.09,False
-0.15,0.04,0.09,False
-0.15,0.06,0.09,False
-0.15,0.08,0.09,False
-0.15,0.1,0.09,False
-0.15,0.12,0.09,False
-0.15,0.14,0.09,False
-0.15,0.16,0.09,False
-0.15,0.18,0.09,False
-0.15,0.2,0.09,False
-0.15,0.22,0.09,False
-0.15,0.24,0.09,False
-0.15,0.26,0.09,False
-0.15,0.28,0.09,False
-0.15,0.3,0.09,True
-0.15,0.32,0.09,True
-0.15,0.34,0.09,True
-0.15,0.36,0.09,True
-0.15,0.38,0.09,True
-0.15,0.4,0.09,True
-0.13,-0.4,0.09,True
-0.13,-0.38,0.09,True
-0.13,-0.36,0.09,True
-0.13,-0.34,0.09,True
-0.13,-0.32,0.09,True
-0.13,-0.3,0.09,True
-0.13,-0.28,0.09,False
-0.13,-0.26,0.09,False
-0.13,-0.24,0.09,False
-0.13,-0.22,0.09,False
-0.13,-0.2,0.09,False
-0.13,-0.18,0.09,False
-0.13,-0.16,0.09,False
-0.13,-0.14,0.09,False
-0.13,-0.12,0.09,False
-0.13,-0.1,0.09,False
-0.13,-0.08,0.09,False
-0.13,-0.06,0.09,False
-0.13,-0.04,0.09,False
-0.13,-0.02,0.09,False
-0.13,0.0,0.09,False
-0.13,0.02,0.09,False
-0.13,0.04,0.09,False
-0.13,0.06,0.09,False
-0.13,0.08,0.09,False
-0.13,0.1,0.09,False
-0.13,0.12,0.09,False
-0.13,0.14,0.09,False
-0.13,0.16,0.09,False
-0.13,0.18,0.09,False
-0.13,0.2,0.09,False
-0.13,0.22,0.09,False
-0.13,0.24,0.09,False
-0.13,0.26,0.09,False
-0.13,0.28,0.09,False
-0.13,0.3,0.09,True
-0.13,0.32,0.09,True
-0.13,0.34,0.09,True
-0.13,0.36,0.09,True
-0.13,0.38,0.09,True
-0.13,0.4,0.09,True
-0.11,-0.4,0.09,True
-0.11,-0.38,0.09,True
-0.11,-0.36,0.09,True
-0.11,-0.34,0.09,True
-0.11,-0.32,0.09,True
-0.11,-0.3,0.09,True
-0.11,-0.28,0.09,False
-0.11,-0.26,0.09,False
-0.11,-0.24,0.09,False
-0.11,-0.22,0.09,False
-0.11,-0.2,0.09,False
-0.11,-0.18,0.09,False
-0.11,-0.16,0.09,False
-0.11,-0.14,0.09,False
-0.11,-0.12,0.09,False
-0.11,-0.1,0.09,False
-0.11,-0.08,0.09,False
-0.11,-0.06,0.09,False
-0.11,-0.04,0.09,False
-0.11,-0.02,0.09,False
-0.11,0.0,0.09,False
-0.11,0.02,0.09,False
-0.11,0.04,0.09,False
-0.11,0.06,0.09,False
-0.11,0.08,0.09,False
-0.11,0.1,0.09,False
-0.11,0.12,0.09,False
-0.11,0.14,0.09,False
-0.11,0.16,0.09,False
-0.11,0.18,0.09,False
-0.11,0.2,0.09,False
-0.11,0.22,0.09,False
-0.11,0.24,0.09,False
-0.11,0.26,0.09,False
-0.11,0.28,0.09,False
-0.11,0.3,0.09,True
-0.11,0.32,0.09,True
-0.11,0.34,0.09,True
-0.11,0.36,0.09,True
-0.11,0.38,0.09,True
-0.11,0.4,0.09,True
-0.09,-0.4,0.09,True
-0.09,-0.38,0.09,True
-0.09,-0.36,0.09,True
-0.09,-0.34,0.09,True
-0.09,-0.32,0.09,True
-0.09,-0.3,0.09,True
-0.09,-0.28,0.09,False
-0.09,-0.26,0.09,False
-0.09,-0.24,0.09,False
-0.09,-0.22,0.09,False
-0.09,-0.2,0.09,False
-0.09,-0.18,0.09,False
-0.09,-0.16,0.09,False
-0.09,-0.14,0.09,False
-0.09,-0.12,0.09,False
-0.09,-0.1,0.09,False
-0.09,-0.08,0.09,False
-0.09,-0.06,0.09,False
-0.09,-0.04,0.09,False
-0.09,-0.02,0.09,False
-0.09,0.0,0.09,False
-0.09,0.02,0.09,False
-0.09,0.04,0.09,False
-0.09,0.06,0.09,False
-0.09,0.08,0.09,False
-0.09,0.1,0.09,False
-0.09,0.12,0.09,False
-0.09,0.14,0.09,False
-0.09,0.16,0.09,False
-0.09,0.18,0.09,False
-0.09,0.2,0.09,False
-0.09,0.22,0.09,False
-0.09,0.24,0.09,False
-0.09,0.26,0.09,False
-0.09,0.28,0.09,False
-0.09,0.3,0.09,True
-0.09,0.32,0.09,True
-0.09,0.34,0.09,True
-0.09,0.36,0.09,True
-0.09,0.38,0.09,True
-0.09,0.4,0.09,True
-0.07,-0.4,0.09,True
-0.07,-0.38,0.09,False
-0.07,-0.36,0.09,True
-0.07,-0.34,0.09,True
-0.07,-0.32,0.09,True
-0.07,-0.3,0.09,False
-0.07,-0.28,0.09,False
-0.07,-0.26,0.09,False
-0.07,-0.24,0.09,False
-0.07,-0.22,0.09,False
-0.07,-0.2,0.09,False
-0.07,-0.18,0.09,False
-0.07,-0.16,0.09,False
-0.07,-0.14,0.09,False
-0.07,-0.12,0.09,False
-0.07,-0.1,0.09,False
-0.07,-0.08,0.09,False
-0.07,-0.06,0.09,False
-0.07,-0.04,0.09,False
-0.07,-0.02,0.09,False
-0.07,0.0,0.09,False
-0.07,0.02,0.09,False
-0.07,0.04,0.09,False
-0.07,0.06,0.09,False
-0.07,0.08,0.09,False
-0.07,0.1,0.09,False
-0.07,0.12,0.09,False
-0.07,0.14,0.09,False
-0.07,0.16,0.09,False
-0.07,0.18,0.09,False
-0.07,0.2,0.09,False
-0.07,0.22,0.09,False
-0.07,0.24,0.09,False
-0.07,0.26,0.09,False
-0.07,0.28,0.09,False
-0.07,0.3,0.09,False
-0.07,0.32,0.09,True
-0.07,0.34,0.09,True
-0.07,0.36,0.09,True
-0.07,0.38,0.09,True
-0.07,0.4,0.09,True
-0.05,-0.4,0.09,True
-0.05,-0.38,0.09,True
-0.05,-0.36,0.09,False
-0.05,-0.34,0.09,True
-0.05,-0.32,0.09,True
-0.05,-0.3,0.09,False
-0.05,-0.28,0.09,False
-0.05,-0.26,0.09,False
-0.05,-0.24,0.09,False
-0.05,-0.22,0.09,False
-0.05,-0.2,0.09,False
-0.05,-0.18,0.09,False
-0.05,-0.16,0.09,False
-0.05,-0.14,0.09,False
-0.05,-0.12,0.09,False
-0.05,-0.1,0.09,False
-0.05,-0.08,0.09,False
-0.05,-0.06,0.09,False
-0.05,-0.04,0.09,False
-0.05,-0.02,0.09,False
-0.05,0.0,0.09,False
-0.05,0.02,0.09,False
-0.05,0.04,0.09,False
-0.05,0.06,0.09,False
-0.05,0.08,0.09,False
-0.05,0.1,0.09,False
-0.05,0.12,0.09,False
-0.05,0.14,0.09,False
-0.05,0.16,0.09,False
-0.05,0.18,0.09,False
-0.05,0.2,0.09,False
-0.05,0.22,0.09,False
-0.05,0.24,0.09,False
-0.05,0.26,0.09,False
-0.05,0.28,0.09,False
-0.05,0.3,0.09,False
-0.05,0.32,0.09,True
-0.05,0.34,0.09,True
-0.05,0.36,0.09,True
-0.05,0.38,0.09,True
-0.05,0.4,0.09,True
-0.03,-0.4,0.09,True
-0.03,-0.38,0.09,True
-0.03,-0.36,0.09,True
-0.03,-0.34,0.09,True
-0.03,-0.32,0.09,True
-0.03,-0.3,0.09,False
-0.03,-0.28,0.09,False
-0.03,-0.26,0.09,False
-0.03,-0.24,0.09,False
-0.03,-0.22,0.09,False
-0.03,-0.2,0.09,False
-0.03,-0.18,0.09,False
-0.03,-0.16,0.09,False
-0.03,-0.14,0.09,False
-0.03,-0.12,0.09,False
-0.03,-0.1,0.09,False
-0.03,-0.08,0.09,False
-0.03,-0.06,0.09,False
-0.03,0.06,0.09,False
-0.03,0.08,0.09,False
-0.03,0.1,0.09,False
-0.03,0.12,0.09,False
-0.03,0.14,0.09,False
-0.03,0.16,0.09,False
-0.03,0.18,0.09,False
-0.03,0.2,0.09,False
-0.03,0.22,0.09,False
-0.03,0.24,0.09,False
-0.03,0.26,0.09,False
-0.03,0.28,0.09,False
-0.03,0.3,0.09,False
-0.03,0.32,0.09,True
-0.03,0.34,0.09,True
-0.03,0.36,0.09,True
-0.03,0.38,0.09,True
-0.03,0.4,0.09,True
-0.01,-0.4,0.09,True
-0.01,-0.38,0.09,True
-0.01,-0.36,0.09,True
-0.01,-0.34,0.09,True
-0.01,-0.32,0.09,False
-0.01,-0.3,0.09,False
